link_id,from_node_id,to_node_id,lanes,length_m,free_speed_mps,geometry,main_link_id,is_turn_bay_link
7238_526,7238,526,2,134.070107,13.4112,"POLYGON ((-111.907126 33.413494, -111.907126 33.414703, -111.907204 33.414703, -111.907205 33.413494, -111.907126 33.413494))",7238_526,False
7239_524,7239,524,1,170.634858,13.4112,"POLYGON ((-111.912394 33.416243, -111.912395 33.414704, -111.912356 33.414704, -111.912355 33.416243, -111.912394 33.416243))",7239_524,False
7240_524,7240,524,1,255.952289,13.4112,"POLYGON ((-111.912356 33.412396, -111.912356 33.414704, -111.912395 33.414704, -111.912395 33.412396, -111.912356 33.412396))",7240_524,False
7241_522,7241,522,1,273.016067,13.4112,"POLYGON ((-111.91773 33.412243, -111.91773 33.414705, -111.917769 33.414705, -111.91777 33.412243, -111.91773 33.412243))",7241_522,False
7242_521,7242,7242_521_bay_node,1,230.040928,13.4112,"POLYGON ((-111.920483 33.412287, -111.920482 33.414362, -111.920522 33.414362, -111.920522 33.412287, -111.920483 33.412287))",7242_521,False
7242_521_bay,7242_521_bay_node,521,2,38.1,13.4112,"POLYGON ((-111.920463 33.414362, -111.920463 33.414705, -111.920541 33.414705, -111.920541 33.414362, -111.920463 33.414362))",7242_521,True
7243_82,7243,82,2,243.764702,13.4112,"POLYGON ((-111.923714 33.412897, -111.926335 33.412898, -111.926335 33.412832, -111.923714 33.412831, -111.923714 33.412897))",7243_82,False
7244_93,7244,93,2,243.764704,13.4112,"POLYGON ((-111.923714 33.410122, -111.926335 33.410122, -111.926335 33.410056, -111.923714 33.410056, -111.923714 33.410122))",7244_93,False
7245_75,7245,75,1,134.070739,13.4112,"POLYGON ((-111.930772 33.413497, -111.930772 33.414706, -111.930811 33.414706, -111.930811 33.413497, -111.930772 33.413497))",7245_75,False
7246_52,7246,52,1,231.576828,13.4112,"POLYGON ((-111.932941 33.416795, -111.932941 33.414706, -111.932902 33.414706, -111.932902 33.416795, -111.932941 33.416795))",7246_52,False
7247_52,7247,52,1,225.482702,13.4112,"POLYGON ((-111.932902 33.412673, -111.932902 33.414706, -111.932941 33.414706, -111.932941 33.412673, -111.932902 33.412673))",7247_52,False
7248_74,7248,7248_74_bay_node,1,150.804928,13.4112,"POLYGON ((-111.935104 33.416795, -111.935104 33.415435, -111.935065 33.415435, -111.935065 33.416795, -111.935104 33.416795))",7248_74,False
7248_74_bay,7248_74_bay_node,74,2,80.772,13.4112,"POLYGON ((-111.935124 33.415435, -111.935124 33.414706, -111.935045 33.414706, -111.935045 33.415435, -111.935124 33.415435))",7248_74,True
7249_73,7249,7249_73_bay_node,1,198.049023,13.4112,"POLYGON ((-111.937169 33.416795, -111.937169 33.415009, -111.937129 33.415009, -111.937129 33.416795, -111.937169 33.416795))",7249_73,False
7249_73_bay,7249_73_bay_node,73,2,33.528,13.4112,"POLYGON ((-111.937188 33.415009, -111.937188 33.414706, -111.93711 33.414706, -111.93711 33.415009, -111.937188 33.415009))",7249_73,True
7250_68,7250,68,1,243.766396,13.4112,"POLYGON ((-111.958285 33.413209, -111.960906 33.413209, -111.960906 33.413176, -111.958285 33.413176, -111.958285 33.413209))",7250_68,False
7251_104,7251,7251_104_bay_node,1,205.666401,13.4112,"POLYGON ((-111.958282 33.403728, -111.960494 33.403728, -111.960494 33.403695, -111.958282 33.403695, -111.958282 33.403728))",7251_104,False
7251_104_bay,7251_104_bay_node,104,2,38.1,13.4112,"POLYGON ((-111.960494 33.403744, -111.960903 33.403744, -111.960903 33.403678, -111.960494 33.403678, -111.960494 33.403744))",7251_104,True
7252_105,7252,7252_105_bay_node,1,204.142405,13.4112,"POLYGON ((-111.95828 33.396528, -111.960475 33.396528, -111.960475 33.396495, -111.95828 33.396495, -111.95828 33.396528))",7252_105,False
7252_105_bay,7252_105_bay_node,105,2,39.624,13.4112,"POLYGON ((-111.960475 33.396544, -111.960901 33.396544, -111.960901 33.396478, -111.960475 33.396478, -111.960475 33.396544))",7252_105,True
7253_5241,7253,5241,2,600.27336,15.6464,"POLYGON ((-111.944848 33.400174, -111.951303 33.400173, -111.951303 33.400107, -111.944848 33.400108, -111.944848 33.400174))",7253_5241,False
7254_111,7254,7254_111_bay_node,1,295.556373,13.4112,"POLYGON ((-111.943341 33.400124, -111.940163 33.400125, -111.940163 33.400158, -111.943341 33.400157, -111.943341 33.400124))",7254_111,False
7254_111_bay,7254_111_bay_node,111,2,30.48,13.4112,"POLYGON ((-111.940163 33.400108, -111.939835 33.400108, -111.939835 33.400174, -111.940163 33.400174, -111.940163 33.400108))",7254_111,True
7255_106,7255,106,2,243.764834,13.4112,"POLYGON ((-111.928957 33.403433, -111.926336 33.403433, -111.926336 33.403499, -111.928957 33.403499, -111.928957 33.403433))",7255_106,False
7256_106,7256,106,2,243.764707,13.4112,"POLYGON ((-111.923715 33.403499, -111.926336 33.403499, -111.926336 33.403433, -111.923715 33.403433, -111.923715 33.403499))",7256_106,False
7257_113,7257,7257_113_bay_node,1,997.280646,13.4112,"POLYGON ((-111.915366 33.401035, -111.918655 33.400183, -111.919845 33.400262, -111.925927 33.400215, -111.925927 33.400182, -111.919847 33.400229, -111.918651 33.400151, -111.915355 33.401003, -111.915366 33.401035))",7257_113,False
7257_113_bay,7257_113_bay_node,113,2,38.1,13.4112,"POLYGON ((-111.925927 33.400232, -111.926337 33.400229, -111.926336 33.400163, -111.925926 33.400166, -111.925927 33.400232))",7257_113,True
7258_114,7258,7258_114_bay_node,1,213.284013,13.4112,"POLYGON ((-111.911757 33.400067, -111.909463 33.400067, -111.909463 33.4001, -111.911756 33.4001, -111.911757 33.400067))",7258_114,False
7258_114_bay,7258_114_bay_node,114,2,30.48,13.4112,"POLYGON ((-111.909463 33.400051, -111.909135 33.40005, -111.909135 33.400116, -111.909463 33.400117, -111.909463 33.400051))",7258_114,True
7259_114,7259,7259_114_bay_node,1,1043.904587,13.4112,"POLYGON ((-111.897452 33.400097, -111.908677 33.4001, -111.908677 33.400067, -111.897452 33.400064, -111.897452 33.400097))",7259_114,False
7259_114_bay,7259_114_bay_node,114,2,42.672,13.4112,"POLYGON ((-111.908677 33.400116, -111.909135 33.400116, -111.909135 33.40005, -111.908677 33.40005, -111.908677 33.400116))",7259_114,True
7261_5290,7261,5290,1,210.206976,13.4112,"POLYGON ((-111.890904 33.404668, -111.890503 33.406533, -111.890542 33.406539, -111.890942 33.404673, -111.890904 33.404668))",7261_5290,False
7263_5283,7263,5283,1,202.877186,13.4112,"POLYGON ((-111.891683 33.396392, -111.892186 33.394611, -111.892147 33.394603, -111.891645 33.396384, -111.891683 33.396392))",7263_5283,False
7264_132,7264,7264_132_bay_node,1,315.353279,13.4112,"POLYGON ((-111.900572 33.396234, -111.900574 33.39339, -111.900534 33.39339, -111.900533 33.396234, -111.900572 33.396234))",7264_132,False
7264_132_bay,7264_132_bay_node,132,3,50.292,13.4112,"POLYGON ((-111.900613 33.39339, -111.900613 33.392936, -111.900495 33.392936, -111.900495 33.39339, -111.900613 33.39339))",7264_132,True
7265_131,7265,7265_131_bay_node,1,205.663728,13.4112,"POLYGON ((-111.904865 33.395136, -111.904865 33.393281, -111.904826 33.393281, -111.904825 33.395136, -111.904865 33.395136))",7265_131,False
7265_131_bay,7265_131_bay_node,131,2,38.1,13.4112,"POLYGON ((-111.904885 33.393281, -111.904885 33.392937, -111.904806 33.392937, -111.904806 33.393281, -111.904885 33.393281))",7265_131,True
7266_129,7266,7266_129_bay_node,1,187.376354,13.4112,"POLYGON ((-111.91774 33.395138, -111.917741 33.393448, -111.917701 33.393448, -111.917701 33.395138, -111.91774 33.395138))",7266_129,False
7266_129_bay,7266_129_bay_node,129,3,56.388,13.4112,"POLYGON ((-111.91778 33.393448, -111.91778 33.39294, -111.917662 33.39294, -111.917662 33.393448, -111.91778 33.393448))",7266_129,True
7267_128,7267,128,1,243.764611,13.4112,"POLYGON ((-111.923015 33.395139, -111.923015 33.39294, -111.922976 33.39294, -111.922976 33.395139, -111.923015 33.395139))",7267_128,False
7268_122,7268,7268_122_bay_node,1,175.185825,13.4112,"POLYGON ((-111.94798 33.395139, -111.947979 33.393559, -111.94794 33.393559, -111.94794 33.395139, -111.94798 33.395139))",7268_122,False
7268_122_bay,7268_122_bay_node,122,3,68.58,13.4112,"POLYGON ((-111.948019 33.393559, -111.948019 33.39294, -111.947901 33.39294, -111.947901 33.393559, -111.948019 33.393559))",7268_122,True
7269_5277,7269,5277,1,258.998286,13.4112,"POLYGON ((-111.891722 33.411346, -111.892149 33.409037, -111.89211 33.409032, -111.891683 33.411341, -111.891722 33.411346))",7269_5277,False
7271_97,7271,7271_97_bay_node,1,138.627261,13.4112,"POLYGON ((-111.91777 33.409099, -111.91777 33.407849, -111.917731 33.407849, -111.917731 33.409099, -111.91777 33.409099))",7271_97,False
7271_97_bay,7271_97_bay_node,97,2,44.196,13.4112,"POLYGON ((-111.91779 33.407849, -111.91779 33.40745, -111.917711 33.40745, -111.917711 33.407849, -111.91779 33.407849))",7271_97,True
7272_96,7272,96,2,121.882293,13.4112,"POLYGON ((-111.922672 33.40855, -111.922672 33.407451, -111.922594 33.407451, -111.922594 33.40855, -111.922672 33.40855))",7272_96,False
7273_41,7273,7273_41_bay_node,2,208.712612,13.4112,"POLYGON ((-111.942419 33.419735, -111.942419 33.421617, -111.942497 33.421617, -111.942497 33.419735, -111.942419 33.419735))",7273_41,False
7273_41_bay,7273_41_bay_node,41,3,38.1,13.4112,"POLYGON ((-111.942399 33.421617, -111.942399 33.421961, -111.942517 33.421961, -111.942517 33.421617, -111.942399 33.421617))",7273_41,True
7274_5292,7274,5292,1,228.248162,13.4112,"POLYGON ((-111.891119 33.419119, -111.890568 33.421125, -111.890606 33.421133, -111.891158 33.419127, -111.891119 33.419119))",7274_5292,False
7287_28,7287,28,1,91.717256,13.4112,"POLYGON ((-111.941052 33.426449, -111.940066 33.426452, -111.940066 33.426485, -111.941053 33.426482, -111.941052 33.426449))",7287_28,False
7288_116,7288,7288_116_bay_node,1,205.663891,13.4112,"POLYGON ((-111.906515 33.396609, -111.908727 33.39661, -111.908727 33.396577, -111.906515 33.396576, -111.906515 33.396609))",7288_116,False
7288_116_bay,7288_116_bay_node,116,2,38.1,13.4112,"POLYGON ((-111.908727 33.396626, -111.909136 33.396626, -111.909136 33.39656, -111.908727 33.39656, -111.908727 33.396626))",7288_116,True
7290_1990,7290,1990,1,125.538205,13.4112,"POLYGON ((-111.900499 33.415834, -111.9005 33.414701, -111.90046 33.414701, -111.90046 33.415834, -111.900499 33.415834))",7290_1990,False
7291_73,7291,73,1,60.941322,13.4112,"POLYGON ((-111.937129 33.414157, -111.937129 33.414706, -111.937169 33.414706, -111.937169 33.414157, -111.937129 33.414157))",7291_73,False
7292_115,7292,7292_115_bay_node,1,213.284014,13.4112,"POLYGON ((-111.911757 33.398309, -111.909464 33.398308, -111.909464 33.398341, -111.911757 33.398342, -111.911757 33.398309))",7292_115,False
7292_115_bay,7292_115_bay_node,115,2,30.48,13.4112,"POLYGON ((-111.909464 33.398292, -111.909136 33.398292, -111.909136 33.398358, -111.909464 33.398358, -111.909464 33.398292))",7292_115,True
7293_140,7293,7293_140_bay_node,1,44.338627,13.4112,"POLYGON ((-111.959582 33.38776, -111.960036 33.387884, -111.960048 33.387852, -111.959594 33.387729, -111.959582 33.38776))",7293_140,False
7293_140_bay,7293_140_bay_node,140,3,83.82,13.4112,"POLYGON ((-111.960024 33.387915, -111.960881 33.388149, -111.960917 33.388055, -111.96006 33.387821, -111.960024 33.387915))",7293_140,True
7296_89,7296,7296_89_bay_node,1,190.425819,13.4112,"POLYGON ((-111.948014 33.409649, -111.948014 33.407932, -111.947975 33.407932, -111.947975 33.409649, -111.948014 33.409649))",7296_89,False
7296_89_bay,7296_89_bay_node,89,2,53.34,13.4112,"POLYGON ((-111.948034 33.407932, -111.948034 33.407451, -111.947955 33.407451, -111.947955 33.407932, -111.948034 33.407932))",7296_89,True
7297_89,7297,7297_89_bay_node,1,193.47382,13.4112,"POLYGON ((-111.947974 33.405252, -111.947975 33.406997, -111.948014 33.406997, -111.948014 33.405252, -111.947974 33.405252))",7297_89,False
7297_89_bay,7297_89_bay_node,89,2,50.292,13.4112,"POLYGON ((-111.947955 33.406997, -111.947955 33.407451, -111.948034 33.407451, -111.948034 33.406997, -111.947955 33.406997))",7297_89,True
7298_96,7298,96,2,243.764587,13.4112,"POLYGON ((-111.922594 33.405252, -111.922594 33.407451, -111.922672 33.407451, -111.922673 33.405252, -111.922594 33.405252))",7298_96,False
7299_102,7299,102,1,152.352111,13.4112,"POLYGON ((-111.897744 33.406071, -111.897743 33.407446, -111.897783 33.407446, -111.897783 33.406071, -111.897744 33.406071))",7299_102,False
72_201,72,201,2,102.934982,15.6464,"POLYGON ((-111.939655 33.416014, -111.940028 33.416888, -111.940102 33.416866, -111.939729 33.415992, -111.939655 33.416014))",72_201,False
72_5278,72,5278,2,172.312847,15.6464,"POLYGON ((-111.939726 33.415987, -111.939441 33.415554, -111.939019 33.415225, -111.938461 33.414867, -111.938413 33.414919, -111.938968 33.415276, -111.939379 33.415595, -111.939657 33.416019, -111.939726 33.415987))",72_5278,False
7300_5276,7300,5276,1,78.789197,13.4112,"POLYGON ((-111.89771 33.408832, -111.89792 33.408669, -111.898008 33.408405, -111.898035 33.408198, -111.897996 33.408194, -111.89797 33.408399, -111.897887 33.408652, -111.897684 33.408807, -111.89771 33.408832))",7300_5276,False
7301_87,7301,87,1,91.412318,13.4112,"POLYGON ((-111.955413 33.406625, -111.955413 33.40745, -111.955452 33.40745, -111.955452 33.406625, -111.955413 33.406625))",7301_87,False
7302_87,7302,87,1,91.412318,13.4112,"POLYGON ((-111.955452 33.408274, -111.955452 33.40745, -111.955413 33.40745, -111.955413 33.408274, -111.955452 33.408274))",7302_87,False
7303_520,7303,520,1,129.500273,13.4112,"POLYGON ((-111.921108 33.416786, -111.922501 33.416783, -111.922501 33.41675, -111.921108 33.416753, -111.921108 33.416786))",7303_520,False
7304_97,7304,7304_97_bay_node,1,175.193806,13.4112,"POLYGON ((-111.917732 33.405526, -111.917731 33.407106, -111.917771 33.407106, -111.917771 33.405526, -111.917732 33.405526))",7304_97,False
7304_97_bay,7304_97_bay_node,97,2,38.1,13.4112,"POLYGON ((-111.917712 33.407106, -111.917711 33.40745, -111.91779 33.40745, -111.91779 33.407106, -111.917712 33.407106))",7304_97,True
7305_115,7305,115,2,39.021269,13.4112,"POLYGON ((-111.908784 33.39813, -111.909111 33.39835, -111.90916 33.398299, -111.908833 33.398079, -111.908784 33.39813))",7305_115,False
73_134,73,134,2,60.941326,15.6464,"POLYGON ((-111.937149 33.414739, -111.937804 33.414739, -111.937804 33.414673, -111.937149 33.414673, -111.937149 33.414739))",73_134,False
73_5227,73,5227,2,94.45904,15.6464,"POLYGON ((-111.937149 33.414673, -111.936133 33.414673, -111.936133 33.414739, -111.937149 33.414739, -111.937149 33.414673))",73_5227,False
73_7249,73,7249,1,231.577023,13.4112,"POLYGON ((-111.937129 33.414706, -111.937129 33.416795, -111.937169 33.416795, -111.937169 33.414706, -111.937129 33.414706))",73_7249,False
73_7291,73,7291,1,60.941322,13.4112,"POLYGON ((-111.937169 33.414706, -111.937169 33.414157, -111.937129 33.414157, -111.937129 33.414706, -111.937169 33.414706))",73_7291,False
744_118,744,744_118_bay_node,3,1553.721221,20.1168,"POLYGON ((-111.978348 33.378247, -111.978255 33.39226, -111.978373 33.39226, -111.978466 33.378248, -111.978348 33.378247))",744_118,False
744_118_bay,744_118_bay_node,118,4,67.056,20.1168,"POLYGON ((-111.978235 33.39226, -111.978231 33.392864, -111.978388 33.392865, -111.978392 33.39226, -111.978235 33.39226))",744_118,True
744_152,744,744_152_bay_node,3,349.489535,20.1168,"POLYGON ((-111.978407 33.378198, -111.97465 33.378214, -111.974651 33.378312, -111.978407 33.378297, -111.978407 33.378198))",744_152,False
744_152_bay,744_152_bay_node,152,4,53.34,20.1168,"POLYGON ((-111.97465 33.378197, -111.974076 33.378199, -111.974077 33.378331, -111.974651 33.378329, -111.97465 33.378197))",744_152,True
744_495,744,495,2,152.968846,13.4112,"POLYGON ((-111.978446 33.378248, -111.978459 33.376868, -111.97838 33.376868, -111.978368 33.378247, -111.978446 33.378248))",744_495,False
744_77,744,77,3,172.465443,20.1168,"POLYGON ((-111.978407 33.378297, -111.980261 33.378296, -111.980261 33.378197, -111.978407 33.378198, -111.978407 33.378297))",744_77,False
745_277,745,277,1,182.019352,13.4112,"POLYGON ((-111.973065 33.334488, -111.972829 33.332859, -111.97279 33.332863, -111.973026 33.334492, -111.973065 33.334488))",745_277,False
745_550,745,550,2,236.760639,20.1168,"POLYGON ((-111.973046 33.334523, -111.97559 33.334514, -111.975589 33.334448, -111.973046 33.334457, -111.973046 33.334523))",745_550,False
745_746,745,746,4,139.308273,20.1168,"POLYGON ((-111.973044 33.334424, -111.971547 33.334461, -111.971552 33.334592, -111.973048 33.334556, -111.973044 33.334424))",745_746,False
746_228,746,746_228_bay_node,2,379.455408,20.1168,"POLYGON ((-111.971549 33.334494, -111.967473 33.334572, -111.967475 33.334638, -111.97155 33.33456, -111.971549 33.334494))",746_228,False
746_228_bay,746_228_bay_node,228,4,67.056,20.1168,"POLYGON ((-111.967472 33.334539, -111.966752 33.334553, -111.966755 33.334684, -111.967475 33.334671, -111.967472 33.334539))",746_228,True
746_279,746,279,2,205.330302,13.4112,"POLYGON ((-111.971511 33.33453, -111.971747 33.336371, -111.971825 33.336364, -111.971589 33.334523, -111.971511 33.33453))",746_279,False
746_745,746,745,3,139.308273,20.1168,"POLYGON ((-111.971551 33.334576, -111.973047 33.33454, -111.973044 33.334441, -111.971548 33.334477, -111.971551 33.334576))",746_745,False
747_264,747,264,2,307.146776,13.4112,"POLYGON ((-111.978281 33.421943, -111.97828 33.419173, -111.978201 33.419173, -111.978203 33.421943, -111.978281 33.421943))",747_264,False
747_35,747,747_35_bay_node,2,761.756323,17.8816,"POLYGON ((-111.978242 33.42191, -111.970049 33.42191, -111.970049 33.421976, -111.978242 33.421976, -111.978242 33.42191))",747_35,False
747_35_bay,747_35_bay_node,35,3,53.34,17.8816,"POLYGON ((-111.970049 33.421893, -111.969475 33.421893, -111.969475 33.421992, -111.970049 33.421992, -111.970049 33.421893))",747_35,True
747_498,747,498,2,214.830505,13.4112,"POLYGON ((-111.978203 33.421943, -111.978181 33.42388, -111.978259 33.423881, -111.978281 33.421943, -111.978203 33.421943))",747_498,False
747_7060,747,7060,2,539.640254,17.8816,"POLYGON ((-111.978242 33.421976, -111.984046 33.421974, -111.984046 33.421908, -111.978242 33.42191, -111.978242 33.421976))",747_7060,False
74_52,74,74_52_bay_node,2,138.622237,15.6464,"POLYGON ((-111.935084 33.414673, -111.933594 33.414673, -111.933594 33.414739, -111.935084 33.414739, -111.935084 33.414673))",74_52,False
74_52_bay,74_52_bay_node,52,4,62.484,15.6464,"POLYGON ((-111.933594 33.41464, -111.932922 33.41464, -111.932922 33.414772, -111.933594 33.414772, -111.933594 33.41464))",74_52,True
74_5227,74,5227,2,97.506085,15.6464,"POLYGON ((-111.935084 33.414739, -111.936133 33.414739, -111.936133 33.414673, -111.935084 33.414673, -111.935084 33.414739))",74_5227,False
74_92,74,74_92_bay_node,1,751.085126,13.4112,"POLYGON ((-111.935104 33.414706, -111.935104 33.407932, -111.935065 33.407932, -111.935065 33.414706, -111.935104 33.414706))",74_92,False
